img_num,label,super_label,label_desc,super_label_desc
12196,15,11,camel,
12197,27,15,crocodile,
12198,20,6,chair,
12199,70,2,rose,
12200,54,2,orchid,
12201,31,11,elephant,
12202,7,7,beetle,
12203,11,14,boy,
12204,92,2,tulip,
12205,28,3,cup,
12206,34,12,fox,
12207,36,16,hamster,
12208,0,4,apple,
12209,63,12,porcupine,
12210,82,2,sunflower,
12211,26,13,crab,
12212,27,15,crocodile,
12213,23,10,cloud,
12214,43,8,lion,
12215,19,11,cattle,
12216,84,6,table,
12217,60,10,plain,
12218,1,1,aquarium_fish,
12219,58,18,pickup_truck,
12220,40,5,lamp,
12221,63,12,porcupine,
12222,9,3,bottle,
12223,53,4,orange,
12224,93,15,turtle,
12225,44,15,lizard,
12226,83,4,sweet_pepper,
12227,75,12,skunk,
12228,34,12,fox,
12229,37,9,house,
12230,11,14,boy,
12231,8,18,bicycle,
12232,90,18,train,
12233,4,0,beaver,
12234,6,7,bee,
12235,41,19,lawn_mower,
12236,88,8,tiger,
12237,3,8,bear,
12238,1,1,aquarium_fish,
12239,55,0,otter,
12240,44,15,lizard,
12241,67,1,ray,
12242,17,9,castle,
12243,47,17,maple_tree,
12244,56,17,palm_tree,
12245,43,8,lion,
12246,81,19,streetcar,
12247,44,15,lizard,
12248,69,19,rocket,
12249,46,14,man,
12250,77,13,snail,
12251,33,10,forest,
12252,82,2,sunflower,
12253,20,6,chair,
12254,59,17,pine_tree,
12255,63,12,porcupine,
12256,16,3,can,
12257,6,7,bee,
12258,38,11,kangaroo,
12259,38,11,kangaroo,
12260,73,1,shark,
12261,84,6,table,
12262,91,1,trout,
12263,39,5,computer_keyboard,
12264,23,10,cloud,
12265,48,18,motorcycle,
12266,10,3,bowl,
12267,34,12,fox,
12268,78,15,snake,
12269,96,17,willow_tree,
12270,98,14,woman,
12271,63,12,porcupine,
12272,21,11,chimpanzee,
12273,52,17,oak_tree,
12274,9,3,bottle,
12275,93,15,turtle,
12276,31,11,elephant,
12277,38,11,kangaroo,
12278,27,15,crocodile,
12279,35,14,girl,
12280,68,9,road,
12281,30,0,dolphin,
12282,31,11,elephant,
12283,62,2,poppy,
12284,66,12,raccoon,
12285,78,15,snake,
12286,0,4,apple,
12287,45,13,lobster,
12288,98,14,woman,
12289,98,14,woman,
12290,42,8,leopard,
12291,98,14,woman,
12292,96,17,willow_tree,
12293,7,7,beetle,
12294,21,11,chimpanzee,
12295,40,5,lamp,
12296,8,18,bicycle,
12297,43,8,lion,
12298,80,16,squirrel,
12299,90,18,train,
12300,87,5,television,
12301,51,4,mushroom,
12302,6,7,bee,
12303,87,5,television,
12304,65,16,rabbit,
12305,58,18,pickup_truck,
12306,22,5,clock,
12307,51,4,mushroom,
12308,58,18,pickup_truck,
12309,65,16,rabbit,
12310,93,15,turtle,
12311,84,6,table,
12312,40,5,lamp,
12313,26,13,crab,
12314,20,6,chair,
12315,23,10,cloud,
12316,6,7,bee,
12317,22,5,clock,
12318,59,17,pine_tree,
12319,49,10,mountain,
12320,44,15,lizard,
12321,65,16,rabbit,
12322,37,9,house,
12323,29,15,dinosaur,
12324,2,14,baby,
12325,64,12,possum,
12326,15,11,camel,
12327,33,10,forest,
12328,71,10,sea,
12329,34,12,fox,
12330,6,7,bee,
12331,68,9,road,
12332,50,16,mouse,
12333,12,9,bridge,
12334,21,11,chimpanzee,
12335,75,12,skunk,
12336,79,13,spider,
12337,95,0,whale,
12338,50,16,mouse,
12339,36,16,hamster,
12340,16,3,can,
12341,33,10,forest,
12342,19,11,cattle,
12343,30,0,dolphin,
12344,78,15,snake,
12345,49,10,mountain,
12346,81,19,streetcar,
12347,10,3,bowl,
12348,15,11,camel,
12349,38,11,kangaroo,
12350,16,3,can,
12351,58,18,pickup_truck,
12352,74,16,shrew,
12353,33,10,forest,
12354,41,19,lawn_mower,
12355,21,11,chimpanzee,
12356,9,3,bottle,
12357,93,15,turtle,
12358,0,4,apple,
12359,35,14,girl,
12360,58,18,pickup_truck,
12361,57,4,pear,
12362,77,13,snail,
12363,2,14,baby,
12364,40,5,lamp,
12365,69,19,rocket,
12366,33,10,forest,
12367,26,13,crab,
12368,21,11,chimpanzee,
12369,84,6,table,
12370,37,9,house,
12371,73,1,shark,
12372,44,15,lizard,
12373,83,4,sweet_pepper,
12374,75,12,skunk,
12375,86,5,telephone,
12376,19,11,cattle,
12377,5,6,bed,
12378,46,14,man,
12379,13,18,bus,
12380,82,2,sunflower,
12381,50,16,mouse,
12382,94,6,wardrobe,
12383,85,19,tank,
12384,24,7,cockroach,
12385,91,1,trout,
12386,39,5,computer_keyboard,
12387,90,18,train,
12388,64,12,possum,
12389,42,8,leopard,
12390,61,3,plate,
12391,77,13,snail,
12392,29,15,dinosaur,
12393,28,3,cup,
12394,35,14,girl,
12395,81,19,streetcar,
12396,38,11,kangaroo,
12397,37,9,house,
12398,44,15,lizard,
12399,75,12,skunk,
12400,93,15,turtle,
12401,41,19,lawn_mower,
12402,10,3,bowl,
12403,23,10,cloud,
12404,69,19,rocket,
12405,9,3,bottle,
12406,94,6,wardrobe,
12407,78,15,snake,
12408,82,2,sunflower,
12409,71,10,sea,
12410,91,1,trout,
12411,83,4,sweet_pepper,
12412,39,5,computer_keyboard,
12413,1,1,aquarium_fish,
12414,69,19,rocket,
12415,25,6,couch,
12416,37,9,house,
12417,54,2,orchid,
12418,36,16,hamster,
12419,50,16,mouse,
12420,90,18,train,
12421,69,19,rocket,
12422,76,9,skyscraper,
12423,85,19,tank,
12424,88,8,tiger,
12425,33,10,forest,
12426,23,10,cloud,
12427,57,4,pear,
12428,60,10,plain,
12429,22,5,clock,
12430,57,4,pear,
12431,79,13,spider,
12432,6,7,bee,
12433,95,0,whale,
12434,79,13,spider,
12435,98,14,woman,
12436,46,14,man,
12437,67,1,ray,
12438,15,11,camel,
12439,23,10,cloud,
12440,89,19,tractor,
12441,52,17,oak_tree,
12442,10,3,bowl,
12443,92,2,tulip,
12444,43,8,lion,
12445,84,6,table,
12446,99,13,worm,
12447,16,3,can,
12448,7,7,beetle,
12449,58,18,pickup_truck,
12450,69,19,rocket,
12451,64,12,possum,
12452,13,18,bus,
12453,40,5,lamp,
12454,54,2,orchid,
12455,40,5,lamp,
12456,99,13,worm,
12457,38,11,kangaroo,
12458,30,0,dolphin,
12459,34,12,fox,
12460,19,11,cattle,
12461,1,1,aquarium_fish,
12462,53,4,orange,
12463,30,0,dolphin,
12464,74,16,shrew,
12465,37,9,house,
12466,13,18,bus,
12467,2,14,baby,
12468,54,2,orchid,
12469,66,12,raccoon,
12470,66,12,raccoon,
12471,50,16,mouse,
12472,10,3,bowl,
12473,54,2,orchid,
12474,55,0,otter,
12475,51,4,mushroom,
12476,71,10,sea,
12477,73,1,shark,
12478,35,14,girl,
12479,65,16,rabbit,
12480,81,19,streetcar,
12481,11,14,boy,
12482,88,8,tiger,
12483,44,15,lizard,
12484,90,18,train,
12485,62,2,poppy,
12486,94,6,wardrobe,
12487,27,15,crocodile,
12488,16,3,can,
12489,26,13,crab,
12490,15,11,camel,
12491,33,10,forest,
12492,42,8,leopard,
12493,33,10,forest,
12494,23,10,cloud,
12495,79,13,spider,
12496,99,13,worm,
12497,12,9,bridge,
12498,37,9,house,
12499,56,17,palm_tree,
12500,80,16,squirrel,
12501,52,17,oak_tree,
12502,95,0,whale,
12503,2,14,baby,
12504,46,14,man,
12505,32,1,flatfish,
12506,97,8,wolf,
12507,54,2,orchid,
12508,9,3,bottle,
12509,15,11,camel,
12510,79,13,spider,
12511,98,14,woman,
12512,80,16,squirrel,
12513,98,14,woman,
12514,38,11,kangaroo,
12515,78,15,snake,
12516,93,15,turtle,
12517,3,8,bear,
12518,82,2,sunflower,
12519,53,4,orange,
12520,95,0,whale,
12521,68,9,road,
12522,43,8,lion,
12523,81,19,streetcar,
12524,37,9,house,
12525,43,8,lion,
12526,4,0,beaver,
12527,69,19,rocket,
12528,43,8,lion,
12529,4,0,beaver,
12530,18,7,caterpillar,
12531,94,6,wardrobe,
12532,66,12,raccoon,
12533,50,16,mouse,
12534,23,10,cloud,
12535,52,17,oak_tree,
12536,89,19,tractor,
12537,35,14,girl,
12538,41,19,lawn_mower,
12539,81,19,streetcar,
12540,51,4,mushroom,
12541,18,7,caterpillar,
12542,33,10,forest,
12543,82,2,sunflower,
12544,19,11,cattle,
12545,1,1,aquarium_fish,
12546,92,2,tulip,
12547,10,3,bowl,
12548,70,2,rose,
12549,37,9,house,
12550,31,11,elephant,
12551,12,9,bridge,
12552,46,14,man,
12553,27,15,crocodile,
12554,49,10,mountain,
12555,49,10,mountain,
12556,90,18,train,
12557,45,13,lobster,
12558,84,6,table,
12559,66,12,raccoon,
12560,62,2,poppy,
12561,86,5,telephone,
12562,61,3,plate,
12563,50,16,mouse,
12564,56,17,palm_tree,
12565,81,19,streetcar,
12566,19,11,cattle,
12567,98,14,woman,
12568,75,12,skunk,
12569,87,5,television,
12570,67,1,ray,
12571,56,17,palm_tree,
12572,66,12,raccoon,
12573,75,12,skunk,
12574,38,11,kangaroo,
12575,67,1,ray,
12576,77,13,snail,
12577,99,13,worm,
12578,69,19,rocket,
12579,71,10,sea,
12580,90,18,train,
12581,55,0,otter,
12582,17,9,castle,
12583,91,1,trout,
12584,88,8,tiger,
12585,18,7,caterpillar,
12586,76,9,skyscraper,
12587,77,13,snail,
12588,81,19,streetcar,
12589,84,6,table,
12590,83,4,sweet_pepper,
12591,94,6,wardrobe,
12592,86,5,telephone,
12593,36,16,hamster,
12594,27,15,crocodile,
12595,42,8,leopard,
12596,79,13,spider,
12597,85,19,tank,
12598,77,13,snail,
12599,20,6,chair,
12600,42,8,leopard,
12601,85,19,tank,
12602,69,19,rocket,
12603,56,17,palm_tree,
12604,96,17,willow_tree,
12605,2,14,baby,
12606,74,16,shrew,
12607,50,16,mouse,
12608,43,8,lion,
12609,1,1,aquarium_fish,
12610,71,10,sea,
12611,73,1,shark,
12612,32,1,flatfish,
12613,88,8,tiger,
12614,26,13,crab,
12615,78,15,snake,
12616,2,14,baby,
12617,2,14,baby,
12618,23,10,cloud,
12619,18,7,caterpillar,
12620,27,15,crocodile,
12621,94,6,wardrobe,
12622,73,1,shark,
12623,72,0,seal,
12624,90,18,train,
12625,62,2,poppy,
12626,36,16,hamster,
12627,22,5,clock,
12628,19,11,cattle,
12629,36,16,hamster,
12630,84,6,table,
12631,49,10,mountain,
12632,15,11,camel,
12633,48,18,motorcycle,
12634,69,19,rocket,
12635,86,5,telephone,
12636,34,12,fox,
12637,90,18,train,
12638,81,19,streetcar,
12639,83,4,sweet_pepper,
12640,93,15,turtle,
12641,69,19,rocket,
12642,11,14,boy,
12643,16,3,can,
12644,58,18,pickup_truck,
12645,4,0,beaver,
12646,79,13,spider,
12647,68,9,road,
12648,22,5,clock,
12649,91,1,trout,
12650,70,2,rose,
12651,24,7,cockroach,
12652,53,4,orange,
12653,26,13,crab,
12654,76,9,skyscraper,
12655,13,18,bus,
12656,17,9,castle,
12657,58,18,pickup_truck,
12658,73,1,shark,
12659,30,0,dolphin,
12660,18,7,caterpillar,
12661,81,19,streetcar,
12662,18,7,caterpillar,
12663,50,16,mouse,
12664,13,18,bus,
12665,96,17,willow_tree,
12666,34,12,fox,
12667,91,1,trout,
12668,17,9,castle,
12669,21,11,chimpanzee,
12670,22,5,clock,
12671,3,8,bear,
12672,14,7,butterfly,
12673,89,19,tractor,
12674,65,16,rabbit,
12675,22,5,clock,
12676,12,9,bridge,
12677,96,17,willow_tree,
12678,66,12,raccoon,
12679,19,11,cattle,
12680,9,3,bottle,
12681,42,8,leopard,
12682,55,0,otter,
12683,81,19,streetcar,
12684,15,11,camel,
12685,13,18,bus,
12686,95,0,whale,
12687,24,7,cockroach,
12688,81,19,streetcar,
12689,98,14,woman,
12690,99,13,worm,
12691,9,3,bottle,
12692,71,10,sea,
12693,9,3,bottle,
12694,58,18,pickup_truck,
12695,89,19,tractor,
12696,30,0,dolphin,
12697,39,5,computer_keyboard,
12698,17,9,castle,
12699,41,19,lawn_mower,
12700,61,3,plate,
12701,53,4,orange,
12702,99,13,worm,
12703,10,3,bowl,
12704,15,11,camel,
12705,28,3,cup,
12706,74,16,shrew,
12707,98,14,woman,
12708,70,2,rose,
12709,16,3,can,
12710,87,5,television,
12711,59,17,pine_tree,
12712,17,9,castle,
12713,49,10,mountain,
12714,89,19,tractor,
12715,55,0,otter,
12716,53,4,orange,
12717,63,12,porcupine,
12718,89,19,tractor,
12719,5,6,bed,
12720,40,5,lamp,
12721,47,17,maple_tree,
12722,49,10,mountain,
12723,55,0,otter,
12724,80,16,squirrel,
12725,32,1,flatfish,
12726,22,5,clock,
12727,91,1,trout,
12728,83,4,sweet_pepper,
12729,52,17,oak_tree,
12730,27,15,crocodile,
12731,93,15,turtle,
12732,74,16,shrew,
12733,52,17,oak_tree,
12734,25,6,couch,
12735,62,2,poppy,
12736,50,16,mouse,
12737,61,3,plate,
12738,0,4,apple,
12739,53,4,orange,
12740,60,10,plain,
12741,80,16,squirrel,
12742,40,5,lamp,
12743,91,1,trout,
12744,72,0,seal,
12745,44,15,lizard,
12746,81,19,streetcar,
12747,78,15,snake,
12748,69,19,rocket,
12749,45,13,lobster,
12750,78,15,snake,
12751,81,19,streetcar,
12752,24,7,cockroach,
12753,41,19,lawn_mower,
12754,33,10,forest,
12755,86,5,telephone,
12756,42,8,leopard,
12757,57,4,pear,
12758,47,17,maple_tree,
12759,10,3,bowl,
12760,58,18,pickup_truck,
12761,37,9,house,
12762,2,14,baby,
12763,43,8,lion,
12764,58,18,pickup_truck,
12765,79,13,spider,
12766,97,8,wolf,
12767,8,18,bicycle,
12768,30,0,dolphin,
12769,64,12,possum,
12770,6,7,bee,
12771,52,17,oak_tree,
12772,23,10,cloud,
12773,7,7,beetle,
12774,86,5,telephone,
12775,0,4,apple,
12776,93,15,turtle,
12777,68,9,road,
12778,1,1,aquarium_fish,
12779,17,9,castle,
12780,7,7,beetle,
12781,41,19,lawn_mower,
12782,43,8,lion,
12783,66,12,raccoon,
12784,21,11,chimpanzee,
12785,84,6,table,
12786,39,5,computer_keyboard,
12787,12,9,bridge,
12788,5,6,bed,
12789,52,17,oak_tree,
12790,32,1,flatfish,
12791,99,13,worm,
12792,98,14,woman,
12793,46,14,man,
12794,71,10,sea,
12795,87,5,television,
12796,1,1,aquarium_fish,
12797,30,0,dolphin,
12798,97,8,wolf,
12799,12,9,bridge,
12800,15,11,camel,
12801,82,2,sunflower,
12802,4,0,beaver,
12803,84,6,table,
12804,32,1,flatfish,
12805,52,17,oak_tree,
12806,74,16,shrew,
12807,31,11,elephant,
12808,79,13,spider,
12809,13,18,bus,
12810,13,18,bus,
12811,75,12,skunk,
12812,15,11,camel,
12813,75,12,skunk,
12814,5,6,bed,
12815,63,12,porcupine,
12816,10,3,bowl,
12817,25,6,couch,
12818,87,5,television,
12819,56,17,palm_tree,
12820,94,6,wardrobe,
12821,17,9,castle,
12822,48,18,motorcycle,
12823,36,16,hamster,
12824,47,17,maple_tree,
12825,24,7,cockroach,
12826,68,9,road,
12827,90,18,train,
12828,17,9,castle,
12829,69,19,rocket,
12830,26,13,crab,
12831,20,6,chair,
12832,59,17,pine_tree,
12833,45,13,lobster,
12834,16,3,can,
12835,36,16,hamster,
12836,41,19,lawn_mower,
12837,23,10,cloud,
12838,33,10,forest,
12839,70,2,rose,
12840,31,11,elephant,
12841,36,16,hamster,
12842,91,1,trout,
12843,89,19,tractor,
12844,69,19,rocket,
12845,48,18,motorcycle,
12846,91,1,trout,
12847,1,1,aquarium_fish,
12848,31,11,elephant,
12849,9,3,bottle,
12850,91,1,trout,
12851,27,15,crocodile,
12852,2,14,baby,
12853,97,8,wolf,
12854,83,4,sweet_pepper,
12855,82,2,sunflower,
12856,49,10,mountain,
12857,90,18,train,
12858,36,16,hamster,
12859,16,3,can,
12860,49,10,mountain,
12861,69,19,rocket,
12862,20,6,chair,
12863,97,8,wolf,
12864,69,19,rocket,
12865,85,19,tank,
12866,82,2,sunflower,
12867,74,16,shrew,
12868,71,10,sea,
12869,43,8,lion,
12870,43,8,lion,
12871,28,3,cup,
12872,22,5,clock,
12873,28,3,cup,
12874,40,5,lamp,
12875,54,2,orchid,
12876,15,11,camel,
12877,42,8,leopard,
12878,9,3,bottle,
12879,78,15,snake,
12880,40,5,lamp,
12881,28,3,cup,
12882,62,2,poppy,
12883,54,2,orchid,
12884,45,13,lobster,
12885,6,7,bee,
12886,18,7,caterpillar,
12887,43,8,lion,
12888,70,2,rose,
12889,37,9,house,
12890,97,8,wolf,
12891,83,4,sweet_pepper,
12892,24,7,cockroach,
12893,99,13,worm,
12894,26,13,crab,
12895,58,18,pickup_truck,
12896,92,2,tulip,
12897,4,0,beaver,
12898,33,10,forest,
12899,14,7,butterfly,
12900,13,18,bus,
12901,80,16,squirrel,
12902,60,10,plain,
12903,20,6,chair,
12904,84,6,table,
12905,80,16,squirrel,
12906,74,16,shrew,
12907,59,17,pine_tree,
12908,67,1,ray,
12909,16,3,can,
12910,46,14,man,
12911,73,1,shark,
12912,91,1,trout,
12913,47,17,maple_tree,
12914,45,13,lobster,
12915,45,13,lobster,
12916,11,14,boy,
12917,29,15,dinosaur,
12918,99,13,worm,
12919,98,14,woman,
12920,68,9,road,
12921,56,17,palm_tree,
12922,20,6,chair,
12923,44,15,lizard,
12924,73,1,shark,
12925,93,15,turtle,
12926,82,2,sunflower,
12927,97,8,wolf,
12928,4,0,beaver,
12929,30,0,dolphin,
12930,14,7,butterfly,
12931,39,5,computer_keyboard,
12932,53,4,orange,
12933,44,15,lizard,
12934,63,12,porcupine,
12935,75,12,skunk,
12936,62,2,poppy,
12937,13,18,bus,
12938,42,8,leopard,
12939,54,2,orchid,
12940,60,10,plain,
12941,97,8,wolf,
12942,94,6,wardrobe,
12943,65,16,rabbit,
12944,15,11,camel,
12945,89,19,tractor,
12946,0,4,apple,
12947,55,0,otter,
12948,93,15,turtle,
12949,61,3,plate,
12950,82,2,sunflower,
12951,92,2,tulip,
12952,17,9,castle,
12953,27,15,crocodile,
12954,41,19,lawn_mower,
12955,3,8,bear,
12956,2,14,baby,
12957,66,12,raccoon,
12958,29,15,dinosaur,
12959,10,3,bowl,
12960,23,10,cloud,
12961,53,4,orange,
12962,31,11,elephant,
12963,4,0,beaver,
12964,8,18,bicycle,
12965,73,1,shark,
12966,16,3,can,
12967,88,8,tiger,
12968,18,7,caterpillar,
12969,36,16,hamster,
12970,57,4,pear,
12971,56,17,palm_tree,
12972,56,17,palm_tree,
12973,79,13,spider,
12974,1,1,aquarium_fish,
12975,13,18,bus,
12976,69,19,rocket,
12977,74,16,shrew,
12978,54,2,orchid,
12979,13,18,bus,
12980,44,15,lizard,
12981,61,3,plate,
12982,24,7,cockroach,
12983,54,2,orchid,
12984,71,10,sea,
12985,16,3,can,
12986,77,13,snail,
12987,74,16,shrew,
12988,14,7,butterfly,
12989,19,11,cattle,
12990,85,19,tank,
12991,53,4,orange,
12992,31,11,elephant,
12993,9,3,bottle,
12994,22,5,clock,
12995,67,1,ray,
12996,28,3,cup,
12997,5,6,bed,
12998,21,11,chimpanzee,
12999,60,10,plain,
13000,17,9,castle,
13001,76,9,skyscraper,
13002,19,11,cattle,
13003,76,9,skyscraper,
13004,59,17,pine_tree,
13005,59,17,pine_tree,
13006,31,11,elephant,
13007,70,2,rose,
13008,2,14,baby,
13009,48,18,motorcycle,
13010,66,12,raccoon,
13011,50,16,mouse,
13012,57,4,pear,
13013,36,16,hamster,
13014,81,19,streetcar,
13015,81,19,streetcar,
13016,99,13,worm,
13017,2,14,baby,
13018,37,9,house,
13019,26,13,crab,
13020,98,14,woman,
13021,79,13,spider,
13022,65,16,rabbit,
13023,51,4,mushroom,
13024,75,12,skunk,
13025,56,17,palm_tree,
13026,85,19,tank,
13027,35,14,girl,
13028,91,1,trout,
13029,4,0,beaver,
13030,18,7,caterpillar,
13031,60,10,plain,
13032,10,3,bowl,
13033,12,9,bridge,
13034,55,0,otter,
13035,92,2,tulip,
13036,15,11,camel,
13037,6,7,bee,
13038,34,12,fox,
13039,33,10,forest,
13040,25,6,couch,
13041,45,13,lobster,
13042,93,15,turtle,
13043,70,2,rose,
13044,68,9,road,
13045,56,17,palm_tree,
13046,25,6,couch,
13047,19,11,cattle,
13048,38,11,kangaroo,
13049,95,0,whale,
13050,66,12,raccoon,
13051,87,5,television,
13052,58,18,pickup_truck,
13053,86,5,telephone,
13054,85,19,tank,
13055,35,14,girl,
13056,40,5,lamp,
13057,52,17,oak_tree,
13058,74,16,shrew,
13059,17,9,castle,
13060,81,19,streetcar,
13061,27,15,crocodile,
13062,49,10,mountain,
13063,29,15,dinosaur,
13064,73,1,shark,
13065,75,12,skunk,
13066,54,2,orchid,
13067,60,10,plain,
13068,57,4,pear,
13069,77,13,snail,
13070,54,2,orchid,
13071,54,2,orchid,
13072,29,15,dinosaur,
13073,1,1,aquarium_fish,
13074,34,12,fox,
13075,41,19,lawn_mower,
13076,73,1,shark,
13077,39,5,computer_keyboard,
13078,23,10,cloud,
13079,94,6,wardrobe,
13080,10,3,bowl,
13081,98,14,woman,
13082,98,14,woman,
13083,36,16,hamster,
13084,22,5,clock,
13085,83,4,sweet_pepper,
13086,92,2,tulip,
13087,12,9,bridge,
13088,43,8,lion,
13089,8,18,bicycle,
13090,91,1,trout,
13091,41,19,lawn_mower,
13092,21,11,chimpanzee,
13093,59,17,pine_tree,
13094,20,6,chair,
13095,26,13,crab,
13096,31,11,elephant,
13097,7,7,beetle,
13098,55,0,otter,
13099,45,13,lobster,
13100,18,7,caterpillar,
13101,78,15,snake,
13102,72,0,seal,
13103,46,14,man,
13104,29,15,dinosaur,
13105,59,17,pine_tree,
13106,33,10,forest,
13107,35,14,girl,
13108,41,19,lawn_mower,
13109,89,19,tractor,
13110,61,3,plate,
13111,93,15,turtle,
13112,57,4,pear,
13113,2,14,baby,
13114,31,11,elephant,
13115,26,13,crab,
13116,38,11,kangaroo,
13117,25,6,couch,
13118,97,8,wolf,
13119,83,4,sweet_pepper,
13120,75,12,skunk,
13121,86,5,telephone,
13122,93,15,turtle,
13123,66,12,raccoon,
13124,45,13,lobster,
13125,46,14,man,
13126,29,15,dinosaur,
13127,84,6,table,
13128,94,6,wardrobe,
13129,96,17,willow_tree,
13130,75,12,skunk,
13131,30,0,dolphin,
13132,68,9,road,
13133,46,14,man,
13134,40,5,lamp,
13135,71,10,sea,
13136,17,9,castle,
13137,30,0,dolphin,
13138,84,6,table,
13139,57,4,pear,
13140,92,2,tulip,
13141,52,17,oak_tree,
13142,14,7,butterfly,
13143,78,15,snake,
13144,13,18,bus,
13145,9,3,bottle,
13146,3,8,bear,
13147,78,15,snake,
13148,18,7,caterpillar,
13149,73,1,shark,
13150,22,5,clock,
13151,31,11,elephant,
13152,65,16,rabbit,
13153,36,16,hamster,
13154,68,9,road,
13155,42,8,leopard,
13156,35,14,girl,
13157,55,0,otter,
13158,81,19,streetcar,
13159,89,19,tractor,
13160,92,2,tulip,
13161,79,13,spider,
13162,7,7,beetle,
13163,55,0,otter,
13164,37,9,house,
13165,27,15,crocodile,
13166,6,7,bee,
13167,69,19,rocket,
13168,74,16,shrew,
13169,68,9,road,
13170,95,0,whale,
13171,13,18,bus,
13172,18,7,caterpillar,
13173,35,14,girl,
13174,50,16,mouse,
13175,25,6,couch,
13176,43,8,lion,
13177,7,7,beetle,
13178,59,17,pine_tree,
13179,88,8,tiger,
13180,52,17,oak_tree,
13181,0,4,apple,
13182,76,9,skyscraper,
13183,71,10,sea,
13184,74,16,shrew,
13185,13,18,bus,
13186,52,17,oak_tree,
13187,65,16,rabbit,
13188,57,4,pear,
13189,56,17,palm_tree,
13190,45,13,lobster,
13191,21,11,chimpanzee,
13192,28,3,cup,
13193,3,8,bear,
13194,0,4,apple,
13195,20,6,chair,
13196,46,14,man,
13197,11,14,boy,
13198,87,5,television,
13199,5,6,bed,
13200,5,6,bed,
13201,99,13,worm,
13202,11,14,boy,
13203,13,18,bus,
13204,82,2,sunflower,
13205,92,2,tulip,
13206,85,19,tank,
13207,79,13,spider,
13208,67,1,ray,
13209,22,5,clock,
13210,36,16,hamster,
13211,4,0,beaver,
13212,68,9,road,
13213,66,12,raccoon,
13214,13,18,bus,
13215,49,10,mountain,
13216,24,7,cockroach,
13217,87,5,television,
13218,55,0,otter,
13219,39,5,computer_keyboard,
13220,6,7,bee,
13221,1,1,aquarium_fish,
13222,71,10,sea,
13223,42,8,leopard,
13224,30,0,dolphin,
13225,55,0,otter,
13226,27,15,crocodile,
13227,77,13,snail,
13228,86,5,telephone,
13229,85,19,tank,
13230,63,12,porcupine,
13231,88,8,tiger,
13232,5,6,bed,
13233,93,15,turtle,
13234,23,10,cloud,
13235,71,10,sea,
13236,43,8,lion,
13237,61,3,plate,
13238,38,11,kangaroo,
13239,95,0,whale,
13240,84,6,table,
13241,45,13,lobster,
13242,62,2,poppy,
13243,36,16,hamster,
13244,24,7,cockroach,
13245,53,4,orange,
13246,53,4,orange,
13247,84,6,table,
13248,79,13,spider,
13249,59,17,pine_tree,
13250,94,6,wardrobe,
13251,62,2,poppy,
13252,0,4,apple,
13253,4,0,beaver,
13254,5,6,bed,
13255,46,14,man,
13256,29,15,dinosaur,
13257,76,9,skyscraper,
13258,81,19,streetcar,
13259,11,14,boy,
13260,21,11,chimpanzee,
13261,2,14,baby,
13262,76,9,skyscraper,
13263,77,13,snail,
13264,24,7,cockroach,
13265,33,10,forest,
13266,67,1,ray,
13267,30,0,dolphin,
13268,52,17,oak_tree,
13269,18,7,caterpillar,
13270,97,8,wolf,
13271,70,2,rose,
13272,34,12,fox,
13273,55,0,otter,
13274,33,10,forest,
13275,9,3,bottle,
13276,25,6,couch,
13277,18,7,caterpillar,
13278,99,13,worm,
13279,48,18,motorcycle,
13280,63,12,porcupine,
13281,58,18,pickup_truck,
13282,19,11,cattle,
13283,91,1,trout,
13284,94,6,wardrobe,
13285,12,9,bridge,
13286,7,7,beetle,
13287,84,6,table,
13288,69,19,rocket,
13289,35,14,girl,
13290,23,10,cloud,
13291,47,17,maple_tree,
13292,18,7,caterpillar,
13293,66,12,raccoon,
13294,35,14,girl,
13295,8,18,bicycle,
13296,41,19,lawn_mower,
13297,7,7,beetle,
13298,8,18,bicycle,
13299,68,9,road,
13300,99,13,worm,
13301,47,17,maple_tree,
13302,3,8,bear,
13303,80,16,squirrel,
13304,5,6,bed,
13305,31,11,elephant,
13306,13,18,bus,
13307,70,2,rose,
13308,29,15,dinosaur,
13309,82,2,sunflower,
13310,35,14,girl,
13311,64,12,possum,
13312,87,5,television,
13313,34,12,fox,
13314,24,7,cockroach,
13315,70,2,rose,
13316,41,19,lawn_mower,
13317,5,6,bed,
13318,82,2,sunflower,
